금연구역명,금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,소재지도로명주소,관리기관명,위도,경도,데이터기준일자
돈창고,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 고현로 93, 지하층 2호, 3호 (모현동1가)",전라북도 익산시,35.945508,126.943194,2022-03-09
돈킬,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 동서로13길 16, 1층 (신동)",전라북도 익산시,35.960711,126.958935,2022-03-09
돈킬2호점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 익산대로68길 27 (신동,(1층))",전라북도 익산시,35.962427,126.9565625,2022-03-09
돈킬3호점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 익산대로68길 27 (신동),전라북도 익산시,35.962427,126.9565625,2022-03-09
동고동락,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 선화로3길 33-14, 1층 (모현동1가)",전라북도 익산시,35.95242223,126.9391872,2022-03-09
동부팥죽,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 고봉로 189, 1층 28호 (영등동, 동부시장 내)",전라북도 익산시,35.949217,126.9667795,2022-03-09
동산해물탕,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 서동로18길 5-1 (동산동,(1층))",전라북도 익산시,35.932259,126.959871,2022-03-09
동서로 맛집,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 동서로 180-1 (남중동,(1층))",전라북도 익산시,35.954568,126.954168,2022-03-09
동이리떡갈비,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 서동로4길 12, 1층 (주현동)",전라북도 익산시,35.931501,126.9587995,2022-03-09
동창갈비,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 궁동로 183 (부송동,(1층))",전라북도 익산시,35.963507,126.9914063,2022-03-09
동태랑황태랑,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 동서로47길 2 (영등동,(1층))",전라북도 익산시,35.95172899,126.977692,2022-03-09
동태사랑(함열점),시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 함열읍 함열3길 4,전라북도 익산시,36.07909375,126.9604847,2022-03-09
김석곤의원,시설전체,전라북도,익산시,의료기관,국민건강증진법제9조,전라북도 익산시 중앙로 길 30 (창인동1가),전라북도 익산시,35.941495,126.951592,2022-03-09
남성이비인후과의원,시설전체,전라북도,익산시,의료기관,국민건강증진법제9조,전라북도 익산시 중앙로 길 7 (중앙동1가),전라북도 익산시,35.940266,126.948326,2022-03-09
이안과의원,시설전체,전라북도,익산시,의료기관,국민건강증진법제9조,전라북도 익산시 익산대로 6길 15 (창인동1가),전라북도 익산시,35.9343663,126.9468125,2022-03-09
"(주)보승식품(순대,족발)",시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 평동로 705 (동산동,1층(이마트 내))",전라북도 익산시,35.93059493,126.9578558,2022-03-09
(주)비지에프 휴먼넷 씨유 익산황등점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 황등면 황등로 139, 1층",전라북도 익산시,36.004472,126.944113,2022-03-09
(주)송산,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 석암로 207 (석암동,외 1필지(석왕등 54-3)(1층))",전라북도 익산시,35.94086852,127.013645,2022-03-09
(주)신세계 푸드,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 평동로 705 (동산동),전라북도 익산시,35.93059493,126.9578558,2022-03-09
(주)용감한 형제들,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 익산대로 4길 91 (신동,(1층))",전라북도 익산시,35.962637,126.957572,2022-03-09
(주)이랜드파크 애슐리 익산홈플러스점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 무왕로 1035, 4층 (영등동, 익산홈플러스 내)",전라북도 익산시,35.95890172,126.9722205,2022-03-09
(주)이마트익산점(떡),시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 평동로 705 (동산동,이마트 (1층))",전라북도 익산시,35.93059493,126.9578558,2022-03-09
"(주)이마트익산점(빵,떡볶이,꼬치류)",시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 평동로 705 (동산동,(1층))",전라북도 익산시,35.93059493,126.9578558,2022-03-09
(주)익산그랜드팰리스호텔(미륵),시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 목천로 길 9, 1층 (평화동, 그랜드팰리스호텔 내)",전라북도 익산시,35.930193,126.944796,2022-03-09
(주)지에스리테일 익산점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 부송로 95, 1층 101호 (부송동, GS슈퍼마켓 내)",전라북도 익산시,35.96013685,126.989694,2022-03-09
(주)큰길여산휴게소 상행선제2호점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 여산면 호남고속도로 192, 1층",전라북도 익산시,36.04971079,127.1046311,2022-03-09
(주)큰길여산휴게소 상행선제4호점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 여산면 호남고속도로 192, 1층",전라북도 익산시,36.04971079,127.1046311,2022-03-09
(주)큰길여산휴게소 하행선1호점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 여산면 호남고속도로 191, 1층",전라북도 익산시,36.04771967,127.1028095,2022-03-09
(주)큰길여산휴게소상행선 제1호점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 여산면 호남고속도로 192, 1층",전라북도 익산시,36.04971079,127.1046311,2022-03-09
(주)큰길여산휴게소상행선 제3호점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 여산면 호남고속도로 192, 1층",전라북도 익산시,36.04971079,127.1046311,2022-03-09
(주)큰길여산휴게소하행선  제5호점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 여산면 호남고속도로 191, 1층",전라북도 익산시,36.04771967,127.1028095,2022-03-09
(주)큰길여산휴게소하행선 제2호점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 여산면 호남고속도로 191, 1층",전라북도 익산시,36.04771967,127.1028095,2022-03-09
(주)큰길여산휴게소하행선 제3호점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 여산면 호남고속도로 191, 1층",전라북도 익산시,36.04771967,127.1028095,2022-03-09
(주)큰길여산휴게소하행선 제4호점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 여산면 호남고속도로 191, 1층",전라북도 익산시,36.04771967,127.1028095,2022-03-09
153 고기도매식당,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 하나로 466 (어양동,(1층))",전라북도 익산시,35.96191366,126.981536,2022-03-09
153가온누리,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 서동로 147-1 (마동,(1층))",전라북도 익산시,35.9362504,126.9670938,2022-03-09
1번지치킨&호프,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 황등면 황등3길 22, 1층",전라북도 익산시,35.9976007,126.9444893,2022-03-09
24시전주명가콩나물국밥(익산영등점),시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 무왕로 1024, 1층 (영등동)",전라북도 익산시,35.958261,126.9704914,2022-03-09
나그네 식당,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 익산대로 299-1 (남중동),전라북도 익산시,35.952649,126.951956,2022-03-09
낙지뜰아구마당,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 하나로 549, 1층 (어양동)",전라북도 익산시,35.969587,126.979206,2022-03-09
낙지천국&족발나라,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 중앙로3길 26-21, 1층 (창인동1가)",전라북도 익산시,35.941121,126.9511873,2022-03-09
남도국밥,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 서동로26길 9, 1층 (동산동)",전라북도 익산시,35.932754,126.961894,2022-03-09
남부고기명가,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 익산대로2길 22, 1층 (인화동1가)",전라북도 익산시,35.931434,126.946155,2022-03-09
남자의청춘(영등점),시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 무왕로13길 12 (영등동,(108호))",전라북도 익산시,35.959439,126.977061,2022-03-09
남파앞 팥죽집,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 익산대로52길 42 (남중동,(1층))",전라북도 익산시,35.950749,126.9562563,2022-03-09
내가꼬신닭,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 동서로55길 12 (어양동),전라북도 익산시,35.956946,126.979175,2022-03-09
냠냠분식,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 궁동로 151-9, 2동 1층 101호 (부송동)",전라북도 익산시,35.9638127,126.9864309,2022-03-09
놀숲익산원광대점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 동서로19길 74-2, 5층 (신동)",전라북도 익산시,35.960435,126.9580706,2022-03-09
농부애갈비(어양점),시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 마한로 145, 1층 (어양동)",전라북도 익산시,35.9656229,126.9799297,2022-03-09
농부우렁쌈밥,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 고봉로18길 40, 1층 (영등동)",전라북도 익산시,35.952421,126.9733401,2022-03-09
뉴 마로니에,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 하나로10길 69 (부송동,(2층))",전라북도 익산시,35.96184245,126.988772,2022-03-09
다 마시따,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 무왕로23길 31 (부송동),전라북도 익산시,35.96233626,126.9879813,2022-03-09
다락마을(영등점),시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 고봉로32길 36, 2층 201호 (영등동)",전라북도 익산시,35.95944379,126.9749689,2022-03-09
다맛팥죽칼국수,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 서동로8길 87-24, 1층 (마동)",전라북도 익산시,35.935021,126.967254,2022-03-09
다오세,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 주현로18길 7 (주현동,(1층))",전라북도 익산시,35.93562014,126.9574852,2022-03-09
다올,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 동서로5길 127 (신동),전라북도 익산시,35.96001986,126.961395,2022-03-09
다올,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 춘포면 춘포로 348, 1층",전라북도 익산시,35.901861,127.0050819,2022-03-09
닥터펫푸드,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 무왕로 890, 2층 (신동)",전라북도 익산시,35.96382892,126.9572928,2022-03-09
